04/17/2023,14:20,15:30,ARMS 1021,40,ARMS,1021,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681755600,1681759800
04/17/2023,16:20,16:30,ARMS 1021,40,ARMS,1021,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681762800,1681763400
04/17/2023,17:30,19:00,ARMS 1021,40,ARMS,1021,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681767000,1681772400
04/17/2023,21:00,22:00,ARMS 1021,40,ARMS,1021,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681779600,1681783200
04/17/2023,06:00,10:30,ARMS 1028,32,ARMS,1028,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681725600,1681741800
04/17/2023,13:20,13:30,ARMS 1028,32,ARMS,1028,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681752000,1681752600
04/17/2023,16:20,16:30,ARMS 1028,32,ARMS,1028,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681762800,1681763400
04/17/2023,17:30,18:00,ARMS 1028,32,ARMS,1028,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681767000,1681768800
04/17/2023,20:00,22:00,ARMS 1028,32,ARMS,1028,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681776000,1681783200
04/17/2023,06:00,09:00,ARMS 1103,50,ARMS,1103,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681725600,1681736400
04/17/2023,10:20,10:30,ARMS 1103,50,ARMS,1103,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681741200,1681741800
04/17/2023,11:20,11:30,ARMS 1103,50,ARMS,1103,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681744800,1681745400
04/17/2023,12:20,12:30,ARMS 1103,50,ARMS,1103,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681748400,1681749000
04/17/2023,13:20,14:30,ARMS 1103,50,ARMS,1103,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681752000,1681756200
04/17/2023,15:20,15:30,ARMS 1103,50,ARMS,1103,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681759200,1681759800
04/17/2023,17:20,17:30,ARMS 1103,50,ARMS,1103,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681766400,1681767000
04/17/2023,19:30,19:45,ARMS 1103,50,ARMS,1103,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681774200,1681775100
04/17/2023,20:45,22:00,ARMS 1103,50,ARMS,1103,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681778700,1681783200
04/17/2023,06:00,09:30,ARMS 1109,60,ARMS,1109,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681725600,1681738200
04/17/2023,10:20,13:30,ARMS 1109,60,ARMS,1109,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681741200,1681752600
04/17/2023,14:20,14:30,ARMS 1109,60,ARMS,1109,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681755600,1681756200
04/17/2023,15:20,15:30,ARMS 1109,60,ARMS,1109,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681759200,1681759800
04/17/2023,16:20,16:30,ARMS 1109,60,ARMS,1109,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681762800,1681763400
04/17/2023,17:45,19:00,ARMS 1109,60,ARMS,1109,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681767900,1681772400
04/17/2023,21:00,22:00,ARMS 1109,60,ARMS,1109,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681779600,1681783200
04/17/2023,06:00,10:30,ARMS 3109,20,ARMS,3109,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681725600,1681741800
04/17/2023,11:20,12:00,ARMS 3109,20,ARMS,3109,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681744800,1681747200
04/17/2023,13:00,13:10,ARMS 3109,20,ARMS,3109,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681750800,1681751400
04/17/2023,14:00,14:30,ARMS 3109,20,ARMS,3109,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681754400,1681756200
04/17/2023,15:20,15:30,ARMS 3109,20,ARMS,3109,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681759200,1681759800
04/17/2023,16:30,16:30,ARMS 3109,20,ARMS,3109,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681763400,1681763400
04/17/2023,17:20,18:00,ARMS 3109,20,ARMS,3109,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681766400,1681768800
04/17/2023,19:15,18:00,ARMS 3109,20,ARMS,3109,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681773300,1681768800
04/17/2023,19:15,19:30,ARMS 3109,20,ARMS,3109,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681773300,1681774200
04/17/2023,20:00,22:00,ARMS 3109,20,ARMS,3109,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681776000,1681783200
04/17/2023,06:00,08:30,ARMS 3115,32,ARMS,3115,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681725600,1681734600
04/17/2023,09:20,10:30,ARMS 3115,32,ARMS,3115,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681737600,1681741800
04/17/2023,11:20,11:30,ARMS 3115,32,ARMS,3115,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681744800,1681745400
04/17/2023,12:20,12:30,ARMS 3115,32,ARMS,3115,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681748400,1681749000
04/17/2023,13:20,13:30,ARMS 3115,32,ARMS,3115,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681752000,1681752600
04/17/2023,14:20,14:30,ARMS 3115,32,ARMS,3115,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681755600,1681756200
04/17/2023,15:20,15:30,ARMS 3115,32,ARMS,3115,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681759200,1681759800
04/17/2023,16:20,15:30,ARMS 3115,32,ARMS,3115,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681762800,1681759800
04/17/2023,16:20,17:00,ARMS 3115,32,ARMS,3115,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681762800,1681765200
04/17/2023,17:50,18:00,ARMS 3115,32,ARMS,3115,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681768200,1681768800
04/17/2023,20:00,22:00,ARMS 3115,32,ARMS,3115,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681776000,1681783200
04/17/2023,06:00,08:30,ARMS B061,120,ARMS,B061,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681725600,1681734600
04/17/2023,09:20,09:30,ARMS B061,120,ARMS,B061,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681737600,1681738200
04/17/2023,10:20,10:30,ARMS B061,120,ARMS,B061,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681741200,1681741800
04/17/2023,11:20,10:30,ARMS B061,120,ARMS,B061,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681744800,1681741800
04/17/2023,11:20,11:30,ARMS B061,120,ARMS,B061,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681744800,1681745400
04/17/2023,12:20,13:30,ARMS B061,120,ARMS,B061,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681748400,1681752600
04/17/2023,14:20,14:30,ARMS B061,120,ARMS,B061,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681755600,1681756200
04/17/2023,15:20,15:30,ARMS B061,120,ARMS,B061,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681759200,1681759800
04/17/2023,16:20,16:30,ARMS B061,120,ARMS,B061,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681762800,1681763400
04/17/2023,17:45,19:00,ARMS B061,120,ARMS,B061,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681767900,1681772400
04/17/2023,22:00,22:00,ARMS B061,120,ARMS,B061,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681783200,1681783200
04/17/2023,06:00,09:00,ARMS B071,60,ARMS,B071,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681725600,1681736400
04/17/2023,10:15,13:30,ARMS B071,60,ARMS,B071,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681740900,1681752600
04/17/2023,14:20,14:30,ARMS B071,60,ARMS,B071,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681755600,1681756200
04/17/2023,15:20,15:30,ARMS B071,60,ARMS,B071,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681759200,1681759800
04/17/2023,16:20,17:30,ARMS B071,60,ARMS,B071,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681762800,1681767000
04/17/2023,18:50,19:00,ARMS B071,60,ARMS,B071,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681771800,1681772400
04/17/2023,20:00,22:00,ARMS B071,60,ARMS,B071,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1681776000,1681783200
04/17/2023,06:00,13:30,BCHM 102,32,BCHM,102,175 S University Street,40.42293206462245,-86.91632183044118,1681725600,1681752600
04/17/2023,14:20,16:30,BCHM 102,32,BCHM,102,175 S University Street,40.42293206462245,-86.91632183044118,1681755600,1681763400
04/17/2023,17:20,22:00,BCHM 102,32,BCHM,102,175 S University Street,40.42293206462245,-86.91632183044118,1681766400,1681783200
04/17/2023,06:00,08:30,BCHM 105,70,BCHM,105,175 S University Street,40.42293206462245,-86.91632183044118,1681725600,1681734600
04/17/2023,09:20,10:30,BCHM 105,70,BCHM,105,175 S University Street,40.42293206462245,-86.91632183044118,1681737600,1681741800
04/17/2023,11:20,11:30,BCHM 105,70,BCHM,105,175 S University Street,40.42293206462245,-86.91632183044118,1681744800,1681745400
04/17/2023,12:20,13:30,BCHM 105,70,BCHM,105,175 S University Street,40.42293206462245,-86.91632183044118,1681748400,1681752600
04/17/2023,14:20,14:30,BCHM 105,70,BCHM,105,175 S University Street,40.42293206462245,-86.91632183044118,1681755600,1681756200
04/17/2023,15:45,22:00,BCHM 105,70,BCHM,105,175 S University Street,40.42293206462245,-86.91632183044118,1681760700,1681783200
04/17/2023,06:00,22:00,BHEE 005,40,BHEE,005,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681725600,1681783200
04/17/2023,06:00,10:30,BHEE 115,45,BHEE,115,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681725600,1681741800
04/17/2023,11:20,12:30,BHEE 115,45,BHEE,115,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681744800,1681749000
04/17/2023,13:20,14:30,BHEE 115,45,BHEE,115,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681752000,1681756200
04/17/2023,15:20,17:00,BHEE 115,45,BHEE,115,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681759200,1681765200
04/17/2023,20:00,22:00,BHEE 115,45,BHEE,115,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681776000,1681783200
04/17/2023,06:00,08:30,BHEE 117,78,BHEE,117,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681725600,1681734600
04/17/2023,09:20,11:30,BHEE 117,78,BHEE,117,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681737600,1681745400
04/17/2023,12:20,13:30,BHEE 117,78,BHEE,117,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681748400,1681752600
04/17/2023,14:20,16:30,BHEE 117,78,BHEE,117,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681755600,1681763400
04/17/2023,17:20,18:00,BHEE 117,78,BHEE,117,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681766400,1681768800
04/17/2023,19:00,22:00,BHEE 117,78,BHEE,117,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681772400,1681783200
04/17/2023,06:00,07:30,BHEE 129,468,BHEE,129,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681725600,1681731000
04/17/2023,08:20,08:30,BHEE 129,468,BHEE,129,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681734000,1681734600
04/17/2023,09:20,09:30,BHEE 129,468,BHEE,129,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681737600,1681738200
04/17/2023,10:20,10:30,BHEE 129,468,BHEE,129,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681741200,1681741800
04/17/2023,11:20,11:30,BHEE 129,468,BHEE,129,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681744800,1681745400
04/17/2023,12:20,11:30,BHEE 129,468,BHEE,129,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681748400,1681745400
04/17/2023,12:20,12:30,BHEE 129,468,BHEE,129,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681748400,1681749000
04/17/2023,13:20,13:30,BHEE 129,468,BHEE,129,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681752000,1681752600
04/17/2023,14:20,14:30,BHEE 129,468,BHEE,129,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681755600,1681756200
04/17/2023,15:20,15:30,BHEE 129,468,BHEE,129,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681759200,1681759800
04/17/2023,16:20,16:30,BHEE 129,468,BHEE,129,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681762800,1681763400
04/17/2023,17:20,17:30,BHEE 129,468,BHEE,129,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681766400,1681767000
04/17/2023,18:30,20:00,BHEE 129,468,BHEE,129,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681770600,1681776000
04/17/2023,21:30,22:00,BHEE 129,468,BHEE,129,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681781400,1681783200
04/17/2023,06:00,08:30,BHEE 170,170,BHEE,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681725600,1681734600
04/17/2023,09:20,09:30,BHEE 170,170,BHEE,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681737600,1681738200
04/17/2023,10:20,10:30,BHEE 170,170,BHEE,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681741200,1681741800
04/17/2023,11:20,11:30,BHEE 170,170,BHEE,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681744800,1681745400
04/17/2023,12:20,12:30,BHEE 170,170,BHEE,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681748400,1681749000
04/17/2023,13:20,13:30,BHEE 170,170,BHEE,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681752000,1681752600
04/17/2023,14:20,14:30,BHEE 170,170,BHEE,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681755600,1681756200
04/17/2023,15:20,15:30,BHEE 170,170,BHEE,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681759200,1681759800
04/17/2023,16:20,16:30,BHEE 170,170,BHEE,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681762800,1681763400
04/17/2023,17:20,17:30,BHEE 170,170,BHEE,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681766400,1681767000
04/17/2023,18:00,22:00,BHEE 170,170,BHEE,170,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681768800,1681783200
04/17/2023,06:00,10:00,BHEE 222,40,BHEE,222,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681725600,1681740000
04/17/2023,12:00,14:30,BHEE 222,40,BHEE,222,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681747200,1681756200
04/17/2023,15:20,17:00,BHEE 222,40,BHEE,222,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681759200,1681765200
04/17/2023,19:00,22:00,BHEE 222,40,BHEE,222,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681772400,1681783200
04/17/2023,06:00,09:30,BHEE 224,31,BHEE,224,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681725600,1681738200
04/17/2023,11:00,12:30,BHEE 224,31,BHEE,224,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681743600,1681749000
04/17/2023,13:20,17:00,BHEE 224,31,BHEE,224,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681752000,1681765200
04/17/2023,18:20,18:30,BHEE 224,31,BHEE,224,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681770000,1681770600
04/17/2023,19:30,22:00,BHEE 224,31,BHEE,224,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681774200,1681783200
04/17/2023,06:00,10:30,BHEE 226,33,BHEE,226,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681725600,1681741800
04/17/2023,11:20,11:30,BHEE 226,33,BHEE,226,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681744800,1681745400
04/17/2023,12:20,13:30,BHEE 226,33,BHEE,226,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681748400,1681752600
04/17/2023,14:20,14:30,BHEE 226,33,BHEE,226,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681755600,1681756200
04/17/2023,15:20,15:30,BHEE 226,33,BHEE,226,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681759200,1681759800
04/17/2023,16:20,16:30,BHEE 226,33,BHEE,226,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681762800,1681763400
04/17/2023,17:00,18:00,BHEE 226,33,BHEE,226,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681765200,1681768800
04/17/2023,19:00,22:00,BHEE 226,33,BHEE,226,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681772400,1681783200
04/17/2023,06:00,10:30,BHEE 236,39,BHEE,236,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681725600,1681741800
04/17/2023,11:20,12:30,BHEE 236,39,BHEE,236,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681744800,1681749000
04/17/2023,13:20,22:00,BHEE 236,39,BHEE,236,465 Northwestern Avenue,40.42881438493335,-86.9119295304411,1681752000,1681783200
04/17/2023,06:00,10:30,BRNG 1206,21,BRNG,1206,100 N University Street,40.42580336379179,-86.91623225927707,1681725600,1681741800
04/17/2023,13:20,13:30,BRNG 1206,21,BRNG,1206,100 N University Street,40.42580336379179,-86.91623225927707,1681752000,1681752600
04/17/2023,16:20,16:30,BRNG 1206,21,BRNG,1206,100 N University Street,40.42580336379179,-86.91623225927707,1681762800,1681763400
04/17/2023,17:20,22:00,BRNG 1206,21,BRNG,1206,100 N University Street,40.42580336379179,-86.91623225927707,1681766400,1681783200
04/17/2023,06:00,12:30,BRNG 1222,32,BRNG,1222,100 N University Street,40.42580336379179,-86.91623225927707,1681725600,1681749000
04/17/2023,13:20,13:30,BRNG 1222,32,BRNG,1222,100 N University Street,40.42580336379179,-86.91623225927707,1681752000,1681752600
04/17/2023,14:20,14:30,BRNG 1222,32,BRNG,1222,100 N University Street,40.42580336379179,-86.91623225927707,1681755600,1681756200
04/17/2023,17:20,17:30,BRNG 1222,32,BRNG,1222,100 N University Street,40.42580336379179,-86.91623225927707,1681766400,1681767000
04/17/2023,19:20,20:00,BRNG 1222,32,BRNG,1222,100 N University Street,40.42580336379179,-86.91623225927707,1681773600,1681776000
04/17/2023,20:45,22:00,BRNG 1222,32,BRNG,1222,100 N University Street,40.42580336379179,-86.91623225927707,1681778700,1681783200
04/17/2023,06:00,08:30,BRNG 1230,36,BRNG,1230,100 N University Street,40.42580336379179,-86.91623225927707,1681725600,1681734600
04/17/2023,09:20,09:30,BRNG 1230,36,BRNG,1230,100 N University Street,40.42580336379179,-86.91623225927707,1681737600,1681738200
04/17/2023,10:20,10:30,BRNG 1230,36,BRNG,1230,100 N University Street,40.42580336379179,-86.91623225927707,1681741200,1681741800
04/17/2023,11:20,11:30,BRNG 1230,36,BRNG,1230,100 N University Street,40.42580336379179,-86.91623225927707,1681744800,1681745400
04/17/2023,12:20,12:30,BRNG 1230,36,BRNG,1230,100 N University Street,40.42580336379179,-86.91623225927707,1681748400,1681749000
04/17/2023,13:20,13:30,BRNG 1230,36,BRNG,1230,100 N University Street,40.42580336379179,-86.91623225927707,1681752000,1681752600
04/17/2023,14:20,18:00,BRNG 1230,36,BRNG,1230,100 N University Street,40.42580336379179,-86.91623225927707,1681755600,1681768800
04/17/2023,20:00,22:00,BRNG 1230,36,BRNG,1230,100 N University Street,40.42580336379179,-86.91623225927707,1681776000,1681783200
04/17/2023,06:00,07:30,BRNG 1232,33,BRNG,1232,100 N University Street,40.42580336379179,-86.91623225927707,1681725600,1681731000
04/17/2023,08:20,08:30,BRNG 1232,33,BRNG,1232,100 N University Street,40.42580336379179,-86.91623225927707,1681734000,1681734600
04/17/2023,09:20,09:30,BRNG 1232,33,BRNG,1232,100 N University Street,40.42580336379179,-86.91623225927707,1681737600,1681738200
04/17/2023,10:20,10:30,BRNG 1232,33,BRNG,1232,100 N University Street,40.42580336379179,-86.91623225927707,1681741200,1681741800
04/17/2023,11:20,11:30,BRNG 1232,33,BRNG,1232,100 N University Street,40.42580336379179,-86.91623225927707,1681744800,1681745400
04/17/2023,12:20,12:30,BRNG 1232,33,BRNG,1232,100 N University Street,40.42580336379179,-86.91623225927707,1681748400,1681749000
04/17/2023,13:20,13:30,BRNG 1232,33,BRNG,1232,100 N University Street,40.42580336379179,-86.91623225927707,1681752000,1681752600
04/17/2023,14:20,14:30,BRNG 1232,33,BRNG,1232,100 N University Street,40.42580336379179,-86.91623225927707,1681755600,1681756200
04/17/2023,15:20,15:30,BRNG 1232,33,BRNG,1232,100 N University Street,40.42580336379179,-86.91623225927707,1681759200,1681759800
04/17/2023,16:20,16:30,BRNG 1232,33,BRNG,1232,100 N University Street,40.42580336379179,-86.91623225927707,1681762800,1681763400
04/17/2023,17:20,18:00,BRNG 1232,33,BRNG,1232,100 N University Street,40.42580336379179,-86.91623225927707,1681766400,1681768800
04/17/2023,20:50,22:00,BRNG 1232,33,BRNG,1232,100 N University Street,40.42580336379179,-86.91623225927707,1681779000,1681783200
