03/27/2023,06:00,09:30,ABE B053,32,ABE,B053,225 S University Street,40.42184583828238,-86.91660228811303,1679911200,1679923800
03/27/2023,10:20,10:30,ABE B053,32,ABE,B053,225 S University Street,40.42184583828238,-86.91660228811303,1679926800,1679927400
03/27/2023,11:20,11:30,ABE B053,32,ABE,B053,225 S University Street,40.42184583828238,-86.91660228811303,1679930400,1679931000
03/27/2023,12:20,12:30,ABE B053,32,ABE,B053,225 S University Street,40.42184583828238,-86.91660228811303,1679934000,1679934600
03/27/2023,13:20,13:30,ABE B053,32,ABE,B053,225 S University Street,40.42184583828238,-86.91660228811303,1679937600,1679938200
03/27/2023,14:20,14:30,ABE B053,32,ABE,B053,225 S University Street,40.42184583828238,-86.91660228811303,1679941200,1679941800
03/27/2023,15:20,18:00,ABE B053,32,ABE,B053,225 S University Street,40.42184583828238,-86.91660228811303,1679944800,1679954400
03/27/2023,19:30,22:00,ABE B053,32,ABE,B053,225 S University Street,40.42184583828238,-86.91660228811303,1679959800,1679968800
03/27/2023,06:00,10:30,ABE B061,48,ABE,B061,225 S University Street,40.42184583828238,-86.91660228811303,1679911200,1679927400
03/27/2023,11:20,11:30,ABE B061,48,ABE,B061,225 S University Street,40.42184583828238,-86.91660228811303,1679930400,1679931000
03/27/2023,12:20,14:30,ABE B061,48,ABE,B061,225 S University Street,40.42184583828238,-86.91660228811303,1679934000,1679941800
03/27/2023,15:20,15:30,ABE B061,48,ABE,B061,225 S University Street,40.42184583828238,-86.91660228811303,1679944800,1679945400
03/27/2023,16:20,17:00,ABE B061,48,ABE,B061,225 S University Street,40.42184583828238,-86.91660228811303,1679948400,1679950800
03/27/2023,20:00,22:00,ABE B061,48,ABE,B061,225 S University Street,40.42184583828238,-86.91660228811303,1679961600,1679968800
03/27/2023,06:00,08:30,ABE B073,80,ABE,B073,225 S University Street,40.42184583828238,-86.91660228811303,1679911200,1679920200
03/27/2023,09:20,09:30,ABE B073,80,ABE,B073,225 S University Street,40.42184583828238,-86.91660228811303,1679923200,1679923800
03/27/2023,10:20,10:30,ABE B073,80,ABE,B073,225 S University Street,40.42184583828238,-86.91660228811303,1679926800,1679927400
03/27/2023,11:20,11:30,ABE B073,80,ABE,B073,225 S University Street,40.42184583828238,-86.91660228811303,1679930400,1679931000
03/27/2023,12:20,12:30,ABE B073,80,ABE,B073,225 S University Street,40.42184583828238,-86.91660228811303,1679934000,1679934600
03/27/2023,13:20,14:30,ABE B073,80,ABE,B073,225 S University Street,40.42184583828238,-86.91660228811303,1679937600,1679941800
03/27/2023,15:20,15:30,ABE B073,80,ABE,B073,225 S University Street,40.42184583828238,-86.91660228811303,1679944800,1679945400
03/27/2023,16:20,16:30,ABE B073,80,ABE,B073,225 S University Street,40.42184583828238,-86.91660228811303,1679948400,1679949000
03/27/2023,18:30,22:00,ABE B073,80,ABE,B073,225 S University Street,40.42184583828238,-86.91660228811303,1679956200,1679968800
03/27/2023,06:00,09:30,AR 101,50,AR,101,812 3rd Street,40.42816175150221,-86.91620365742548,1679911200,1679923800
03/27/2023,10:20,13:30,AR 101,50,AR,101,812 3rd Street,40.42816175150221,-86.91620365742548,1679926800,1679938200
03/27/2023,14:20,18:30,AR 101,50,AR,101,812 3rd Street,40.42816175150221,-86.91620365742548,1679941200,1679956200
03/27/2023,19:30,22:00,AR 101,50,AR,101,812 3rd Street,40.42816175150221,-86.91620365742548,1679959800,1679968800
03/27/2023,06:00,11:30,AR 102,32,AR,102,812 3rd Street,40.42816175150221,-86.91620365742548,1679911200,1679931000
03/27/2023,12:20,14:00,AR 102,32,AR,102,812 3rd Street,40.42816175150221,-86.91620365742548,1679934000,1679940000
03/27/2023,14:30,22:00,AR 102,32,AR,102,812 3rd Street,40.42816175150221,-86.91620365742548,1679941800,1679968800
03/27/2023,06:00,08:30,ARMS 1010,150,ARMS,1010,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1679911200,1679920200
03/27/2023,09:20,09:30,ARMS 1010,150,ARMS,1010,701 W Stadium Avenue,40.43124917866835,-86.91491623044094,1679923200,1679923800
